Date,Time,"Virtual Memory Commited [MB]","Virtual Memory Available [MB]","Virtual Memory Load [%]","Physical Memory Used [MB]","Physical Memory Available [MB]","Physical Memory Load [%]","Page File Usage [%]","Core 0 VID [V]","Core 1 VID [V]","Core 2 VID [V]","Core 3 VID [V]","Uncore VID [V]","SA VID [V]","Core 0 Clock (perf #1) [MHz]","Core 1 Clock (perf #1) [MHz]","Core 2 Clock (perf #1) [MHz]","Core 3 Clock (perf #1) [MHz]","Bus Clock [MHz]","Ring/LLC Clock [MHz]","PCIe Clock [MHz]","Core 0 T0 Effective Clock [MHz]","Core 0 T1 Effective Clock [MHz]","Core 1 T0 Effective Clock [MHz]","Core 1 T1 Effective Clock [MHz]","Core 2 T0 Effective Clock [MHz]","Core 2 T1 Effective Clock [MHz]","Core 3 T0 Effective Clock [MHz]","Core 3 T1 Effective Clock [MHz]","Average Effective Clock [MHz]","Core 0 T0 Usage [%]","Core 0 T1 Usage [%]","Core 1 T0 Usage [%]","Core 1 T1 Usage [%]","Core 2 T0 Usage [%]","Core 2 T1 Usage [%]","Core 3 T0 Usage [%]","Core 3 T1 Usage [%]","Max CPU/Thread Usage [%]","Total CPU Usage [%]","On-Demand Clock Modulation [%]","Core 0 Ratio [x]","Core 1 Ratio [x]","Core 2 Ratio [x]","Core 3 Ratio [x]","Uncore Ratio [x]","Core 0 [°C]","Core 1 [°C]","Core 2 [°C]","Core 3 [°C]","Core 0 Distance to TjMAX [°C]","Core 1 Distance to TjMAX [°C]","Core 2 Distance to TjMAX [°C]","Core 3 Distance to TjMAX [°C]","CPU Package [°C]","Core Max [°C]","Core 0 Thermal Throttling [Yes/No]","Core 1 Thermal Throttling [Yes/No]","Core 2 Thermal Throttling [Yes/No]","Core 3 Thermal Throttling [Yes/No]","Core 0 Critical Temperature [Yes/No]","Core 1 Critical Temperature [Yes/No]","Core 2 Critical Temperature [Yes/No]","Core 3 Critical Temperature [Yes/No]","Core 0 Power Limit Exceeded [Yes/No]","Core 1 Power Limit Exceeded [Yes/No]","Core 2 Power Limit Exceeded [Yes/No]","Core 3 Power Limit Exceeded [Yes/No]","Package/Ring Thermal Throttling [Yes/No]","Package/Ring Critical Temperature [Yes/No]","Package/Ring Power Limit Exceeded [Yes/No]","CPU Package [°C]","CPU IA Cores [°C]","CPU GT Cores (Graphics) [°C]","iGPU VID [V]","IA Voltage Offset [V]","GT (Slice) Voltage Offset [V]","CLR (CBo/LLC/Ring) Voltage Offset [V]","Uncore/SA Voltage Offset [V]","CPU Package Power [W]","IA Cores Power [W]","GT Cores Power [W]","System Agent Power [W]","Rest-of-Chip Power [W]","PL1 Power Limit [W]","PL2 Power Limit [W]","PCH Power [W]","GPU Clock [MHz]","GPU D3D Usage [%]","GPU GT Usage [%]","GPU Media Engine Usage [%]","GPU Video Decode 0 Usage [%]","GPU Video Decode 1 Usage [%]","GPU Video Processing 0 Usage [%]","GPU D3D Memory Dynamic [MB]","Current cTDP Level []","Package C2 Residency [%]","Package C3 Residency [%]","Package C6 Residency [%]","Package C7 Residency [%]","Package C8 Residency [%]","Core 0 T0 C0 Residency [%]","Core 0 T1 C0 Residency [%]","Core 1 T0 C0 Residency [%]","Core 1 T1 C0 Residency [%]","Core 2 T0 C0 Residency [%]","Core 2 T1 C0 Residency [%]","Core 3 T0 C0 Residency [%]","Core 3 T1 C0 Residency [%]","Core 0 C7 Residency [%]","Core 1 C7 Residency [%]","Core 2 C7 Residency [%]","Core 3 C7 Residency [%]","Memory Clock [MHz]","Memory Clock Ratio [x]","Tcas [T]","Trcd [T]","Trp [T]","Tras [T]","Trfc [T]","Command Rate [T]","IA: PROCHOT [Yes/No]","IA: Thermal Event [Yes/No]","IA: Residency State Regulation [Yes/No]","IA: Running Average Thermal Limit [Yes/No]","IA: VR Thermal Alert [Yes/No]","IA: VR TDC [Yes/No]","IA: Electrical Design Point/Other (ICCmax,PL4,SVID,DDR RAPL) [Yes/No]","IA: Package-Level RAPL/PBM PL1 [Yes/No]","IA: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","IA: Max Turbo Limit [Yes/No]","IA: Turbo Attenuation (MCT) [Yes/No]","GT: Thermal Event [Yes/No]","GT: DDR RAPL [Yes/No]","GT: Residency State Regulation [Yes/No]","GT: Running Average Thermal Limit [Yes/No]","GT: VR Thermal Alert [Yes/No]","GT: VR TDC [Yes/No]","GT: Max VR Voltage, ICCmax, PL4 [Yes/No]","GT: Domain-Level PBM PLGT [Yes/No]","GT: Package-Level RAPL/PBM PL1 [Yes/No]","GT: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","GT: Inefficient Operation [Yes/No]","GT: Fuses limit [Yes/No]","RING: VR Thermal Alert [Yes/No]","RING: VR TDC [Yes/No]","RING: Max VR Voltage, ICCmax, PL4 [Yes/No]","RING: Package-Level RAPL/PBM PL1 [Yes/No]","RING: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","Drive Temperature [°C]","Drive Remaining Life [%]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Total Host Writes [GB]","Total Host Reads [GB]","Drive Temperature [°C]","Drive Remaining Life [%]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Total Host Writes [GB]","Total Host Reads [GB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","Battery Voltage [V]","Remaining Capacity [Wh]","Charge Level [%]","Wear Level [%]","Framerate [FPS]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total Errors []",
10.2.2021,15:8:50.607,9419,12797,42.3,6833,5143,57.0,3.2,0.955,1.132,0.955,0.947,1.041,0.686,2494.5,3592.1,2494.5,2494.5,99.8,3392.5,99.8,509.0,298.5,805.7,853.4,400.0,447.7,580.2,450.3,543.1,12.2,9.1,25.1,24.4,11.4,15.2,16.0,14.5,25.1,16.0,100.0,25.0,36.0,25.0,25.0,34.0,65,84,62,66,35,16,38,34,84,84,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,81,81,60,0.000,0.000,0.000,0.000,0.000,11.144,8.992,0.063,0.430,0.977,18.750,40.000,0.679,0.0,2.2,3.9,1.8,1.0,0.0,0.0,314,0,0.0,0.0,0.0,0.0,0.0,18.1,10.2,25.2,26.6,14.2,15.0,19.9,14.7,54.4,20.7,62.4,53.7,1064.3,10.67,15,15,15,35,374,1,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,39,100.0,No,No,1836,1543,46,99.0,No,No,2336,1520,0.2,0.3,0.6,0.002,0.385,57506,60613,11.775,13.548,35.2,0.0,60,9262,378,0.891,1.185,0,
10.2.2021,15:8:52.650,9416,12800,42.3,6830,5146,57.0,3.2,0.645,1.055,0.950,1.055,0.938,0.686,598.7,3193.0,2494.5,3193.0,99.8,2893.6,99.8,492.1,430.4,743.5,431.6,539.9,721.9,646.4,550.5,569.5,13.7,14.5,24.4,12.2,19.0,22.9,21.3,15.2,24.4,17.9,100.0,6.0,32.0,25.0,32.0,29.0,68,67,67,77,32,33,33,23,77,77,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,75,75,62,0.000,0.000,0.000,0.000,0.000,11.503,9.238,0.069,0.422,1.010,18.750,40.000,0.762,0.0,1.8,4.2,1.8,1.8,0.0,0.0,314,0,0.0,0.0,0.0,0.0,0.0,17.4,14.3,24.4,14.5,18.3,23.6,21.1,18.5,58.2,41.1,38.9,41.0,1064.3,10.67,15,15,15,35,374,1,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,39,100.0,No,No,1836,1543,46,99.0,No,No,2336,1520,0.0,1.2,1.2,0.000,0.668,57506,60615,11.825,13.548,35.2,0.0,60,9262,378,0.447,0.207,0,
10.2.2021,15:8:54.718,9381,12835,42.2,6801,5175,56.7,3.2,1.080,1.022,0.720,0.827,1.041,0.688,3291.9,2992.7,1296.8,1795.6,99.8,3391.7,99.8,600.6,638.0,1018.9,895.2,616.9,543.7,519.3,398.8,653.9,22.9,19.8,32.8,27.4,21.3,16.7,19.8,12.9,32.8,21.7,100.0,33.0,30.0,13.0,18.0,34.0,78,66,66,62,22,34,34,38,78,78,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,75,75,60,0.000,0.000,0.000,0.000,0.000,12.450,9.856,0.129,0.533,1.088,18.750,40.000,0.841,0.0,2.6,7.2,1.7,2.1,0.0,0.0,325,0,0.0,0.0,0.0,0.0,0.0,21.7,21.1,32.4,28.7,21.6,18.8,18.6,14.6,42.2,16.2,42.1,59.9,1064.1,10.67,15,15,15,35,374,1,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,39,100.0,No,No,1836,1543,47,99.0,No,No,2336,1520,0.8,3.2,4.1,0.031,0.458,57506,60615,11.763,13.560,35.3,0.0,60,9262,378,2.238,5.999,0,
10.2.2021,15:8:56.753,9345,12871,42.0,6758,5218,56.4,3.2,0.642,1.022,1.030,1.022,0.971,0.686,598.7,2993.4,2993.4,2993.4,99.8,3093.2,99.8,758.2,602.4,938.0,767.5,807.0,654.1,717.0,542.9,723.4,25.7,19.6,33.3,25.0,26.5,24.2,26.5,20.4,33.3,25.1,100.0,6.0,30.0,30.0,30.0,31.0,71,69,69,80,29,31,31,20,80,80,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,75,75,63,0.000,0.000,0.000,0.000,0.000,12.768,10.187,0.245,0.614,1.077,18.750,40.000,0.637,0.0,16.0,15.3,1.6,0.8,0.0,0.0,322,0,0.0,0.0,0.0,0.0,0.0,27.3,21.5,31.2,26.3,27.5,22.9,26.2,20.1,31.8,18.0,34.9,46.4,1197.4,12.00,17,17,17,39,420,2,No,Yes,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,39,100.0,No,No,1836,1543,45,99.0,No,No,2336,1520,1.0,1.0,1.9,0.016,0.216,57506,60616,11.774,13.560,35.3,0.0,60,9262,378,4.536,6.059,0,
10.2.2021,15:9:0.272,9379,12837,42.2,6787,5189,56.6,3.2,1.065,0.762,1.140,0.950,1.018,0.688,3192.2,1496.3,3591.2,2493.9,99.8,3291.9,99.8,658.8,620.4,888.6,492.5,661.3,681.3,450.7,477.0,616.3,22.3,19.2,30.7,17.6,24.6,21.5,18.4,20.0,30.7,21.8,100.0,32.0,15.0,36.0,25.0,33.0,70,59,72,60,30,41,28,40,72,72,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,72,72,62,0.000,0.000,0.000,0.000,0.000,10.325,7.660,0.078,0.603,1.113,18.750,40.000,0.870,0.0,0.7,5.8,0.2,0.0,0.0,0.0,312,0,3.3,1.6,0.0,0.0,0.1,25.9,21.8,32.6,20.4,26.0,25.5,19.4,20.6,36.3,22.5,36.8,47.1,1064.1,10.67,15,15,15,35,374,1,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,39,100.0,No,No,1836,1543,45,99.0,No,No,2336,1520,2.0,1.0,3.0,0.304,0.483,57506,60617,11.871,13.571,35.3,0.0,60,9263,378,482.838,16.893,0,
10.2.2021,15:9:1.979,9350,12866,42.0,6759,5217,56.4,3.2,0.952,1.067,0.810,0.947,0.971,0.906,2494.5,3292.7,1696.3,2494.5,99.8,3093.2,99.8,483.9,567.0,1008.0,1152.4,562.6,989.7,461.1,439.2,708.0,17.8,17.3,31.6,38.1,22.7,35.1,16.8,17.8,38.1,24.7,100.0,25.0,33.0,17.0,25.0,31.0,68,82,64,65,32,18,36,35,82,82,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,79,79,60,0.000,0.000,0.000,0.000,0.000,11.739,9.026,0.189,0.630,1.076,18.750,40.000,0.812,0.0,15.1,11.2,0.2,0.8,0.0,0.0,269,0,0.3,0.1,0.0,0.0,0.0,18.7,20.1,32.6,35.9,20.9,32.1,17.9,16.8,50.4,18.8,35.0,54.7,1197.4,12.00,17,17,17,39,420,2,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,39,100.0,No,No,1836,1543,46,99.0,No,No,2336,1520,1.0,1.4,2.4,0.105,0.639,57507,60619,11.674,13.583,35.3,0.0,60,9263,378,12.805,13.389,0,
10.2.2021,15:9:4.021,9341,12875,42.0,6751,5225,56.3,3.2,0.627,1.070,0.952,0.947,0.971,0.688,399.1,3292.7,2494.5,2494.5,99.8,3093.2,99.8,614.4,415.3,1219.8,611.0,400.8,335.8,286.4,240.6,515.5,21.9,12.1,42.4,16.6,15.1,15.9,15.1,9.8,42.4,18.6,100.0,4.0,33.0,25.0,25.0,31.0,69,79,65,64,31,21,35,36,79,79,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,79,79,60,0.000,0.000,0.000,0.000,0.000,11.056,8.243,0.371,0.661,1.051,18.750,40.000,0.717,0.0,14.0,18.1,0.9,1.3,0.0,0.0,267,0,0.0,0.0,0.0,0.0,0.0,21.4,14.6,37.1,18.8,15.7,13.1,12.9,10.3,54.1,14.0,64.2,72.5,1197.4,12.00,17,17,17,39,420,2,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,39,100.0,No,No,1836,1543,44,99.0,No,No,2336,1520,0.0,1.6,1.6,0.008,0.187,57507,60619,11.806,13.583,35.3,0.0,60,9263,378,1.642,1.965,0,
10.2.2021,15:9:6.066,9334,12882,42.0,6744,5232,56.3,3.2,1.080,1.072,0.905,0.947,0.971,0.686,3292.7,3292.7,2195.2,2494.5,99.8,3093.2,99.8,412.1,530.1,1122.9,893.3,566.4,448.0,251.8,301.8,565.8,14.5,15.2,35.1,29.0,16.7,16.0,8.3,13.7,35.1,18.6,100.0,33.0,33.0,22.0,25.0,31.0,72,66,66,64,28,34,34,36,72,72,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,74,74,60,0.000,0.000,0.000,0.000,0.000,11.462,8.782,0.342,0.622,1.043,18.750,40.000,0.662,0.0,13.3,17.9,1.7,1.8,0.0,0.0,277,0,0.0,0.0,0.0,0.0,0.0,16.4,18.8,34.4,27.8,20.2,16.3,11.5,12.9,48.6,8.7,50.6,72.4,1197.4,12.00,17,17,17,39,420,2,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,39,100.0,No,No,1836,1543,45,99.0,No,No,2336,1520,0.3,2.7,3.0,0.032,0.712,57507,60620,11.773,13.594,35.4,0.0,60,9263,378,141.156,3.325,0,
10.2.2021,15:9:8.109,9339,12877,42.0,6750,5226,56.3,3.2,0.955,1.010,1.080,0.932,0.971,0.686,2493.9,2892.9,3291.9,2394.1,99.8,3092.4,99.8,543.6,513.5,1210.7,709.3,472.5,336.7,439.7,297.2,565.4,19.0,21.3,35.1,21.3,20.6,12.9,15.2,15.2,35.1,20.1,100.0,25.0,29.0,33.0,24.0,31.0,67,64,74,61,33,36,26,39,74,74,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,72,72,62,0.000,0.000,0.000,0.000,0.000,11.554,8.766,0.290,0.642,1.086,18.750,40.000,0.763,0.0,13.8,17.4,2.4,1.8,0.0,0.0,277,0,0.0,0.0,0.0,0.0,0.0,19.7,17.7,37.3,22.2,18.2,13.4,17.3,12.0,49.8,6.9,61.4,64.6,1064.1,10.67,15,15,15,35,374,1,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,39,100.0,No,No,1836,1543,44,99.0,No,No,2336,1520,0.0,2.4,2.4,0.000,0.502,57507,60621,11.807,13.594,35.4,0.0,60,9263,378,2.906,0.927,0,
10.2.2021,15:9:10.199,9332,12884,42.0,6740,5236,56.2,3.2,0.955,1.070,0.955,1.072,0.971,0.688,2494.5,3292.7,2494.5,3292.7,99.8,3093.2,99.8,417.0,462.8,1235.6,698.7,495.8,288.7,341.3,226.9,520.8,20.6,14.5,32.0,22.1,23.6,12.2,16.7,9.9,32.0,18.9,100.0,25.0,33.0,25.0,33.0,31.0,67,79,64,67,33,21,36,33,79,79,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,80,80,60,0.000,0.000,0.000,0.000,0.000,10.838,8.164,0.370,0.645,1.021,18.500,40.000,0.626,0.0,13.3,17.7,1.9,1.5,0.0,0.0,267,0,0.0,0.0,0.0,0.0,0.0,16.2,16.3,37.2,21.5,19.1,11.5,14.7,9.6,58.1,12.1,63.3,68.3,1330.4,13.33,19,19,19,43,467,1,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,39,100.0,No,No,1836,1543,45,99.0,No,No,2336,1520,0.0,4.5,4.5,0.000,0.374,57507,60622,11.884,13.606,35.4,0.0,60,9264,378,99.991,2.731,0,
10.2.2021,15:9:12.239,9324,12892,41.9,6726,5250,56.1,3.2,0.907,0.938,0.955,0.945,0.773,0.906,2195.2,2494.5,2494.5,2494.5,99.8,1796.0,99.8,508.5,475.0,1088.5,817.9,494.4,480.6,501.7,414.0,597.6,14.9,12.6,37.3,23.1,11.1,18.6,14.9,16.4,37.3,18.6,100.0,22.0,25.0,25.0,25.0,18.0,67,79,64,75,33,21,36,25,79,79,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,76,76,60,0.000,0.000,0.000,0.000,0.000,11.825,8.951,0.287,0.684,1.104,18.500,40.000,0.791,0.0,17.6,16.4,0.9,0.0,0.0,0.0,263,0,0.0,0.0,0.0,0.0,0.0,19.7,17.3,34.5,26.2,18.7,18.1,18.9,15.7,49.2,9.0,54.7,53.4,1197.4,12.00,17,17,17,39,420,2,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,39,100.0,No,No,1836,1543,44,99.0,No,No,2336,1520,0.8,2.7,3.4,0.106,0.424,57507,60623,11.778,13.606,35.4,0.0,60,9264,378,16.485,7.020,0,
10.2.2021,15:9:14.282,9322,12894,41.9,6725,5251,56.1,3.2,0.907,1.135,1.000,0.947,1.018,0.728,2194.6,3591.2,2793.2,2493.9,99.8,3291.9,99.8,451.2,344.8,1240.7,621.6,377.4,343.9,353.6,206.0,492.4,13.0,11.5,39.2,20.7,10.7,11.5,16.1,4.6,39.2,15.9,100.0,22.0,36.0,28.0,25.0,33.0,68,77,64,63,32,23,36,37,77,77,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,76,76,60,0.000,0.000,0.000,0.000,0.000,10.683,8.051,0.327,0.606,1.020,18.500,40.000,0.669,0.0,16.7,16.5,1.1,0.0,0.0,0.0,263,0,0.0,0.0,0.0,0.0,0.0,17.0,11.9,37.2,19.2,13.9,12.8,13.5,8.2,64.2,13.0,66.2,72.6,1197.1,12.00,17,17,17,39,420,2,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,39,100.0,No,No,1836,1543,44,99.0,No,No,2336,1520,0.5,1.9,2.4,0.024,0.269,57507,60624,11.874,13.617,35.4,0.0,60,9264,378,103.443,2.006,0,
10.2.2021,15:9:16.338,9319,12897,41.9,6722,5254,56.1,3.2,0.647,1.132,0.790,1.072,1.041,0.906,598.7,3592.1,1596.5,3292.7,99.8,3392.5,99.8,436.7,442.2,1230.0,565.8,412.3,327.3,361.1,215.5,498.9,11.4,13.7,38.1,16.7,16.0,10.6,9.9,7.6,38.1,15.5,100.0,6.0,36.0,16.0,33.0,34.0,64,76,61,65,36,24,39,35,76,76,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,74,74,59,0.000,0.000,0.000,0.000,0.000,10.898,8.230,0.280,0.609,1.045,18.500,40.000,0.725,0.0,23.7,16.7,0.9,0.0,0.0,0.0,264,0,0.0,0.0,0.0,0.0,0.0,16.1,15.1,37.7,17.3,16.1,12.4,14.2,8.7,61.3,3.5,68.5,74.5,1064.3,10.67,15,15,15,35,374,1,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,39,100.0,No,No,1836,1543,42,99.0,No,No,2336,1520,0.0,2.8,2.8,0.000,0.407,57507,60624,11.855,13.629,35.5,0.0,60,9264,378,0.369,0.320,0,
10.2.2021,15:9:18.392,9317,12899,41.9,6719,5257,56.1,3.2,1.080,0.992,0.767,0.717,0.971,0.906,3292.7,2793.8,1496.7,1297.1,99.8,3093.2,99.8,408.2,483.6,1266.4,759.8,278.4,271.5,326.3,202.7,499.6,13.6,15.1,36.3,21.9,8.3,10.6,14.3,7.5,36.3,15.9,100.0,33.0,28.0,15.0,13.0,31.0,77,67,66,64,23,33,34,36,77,77,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,75,75,59,0.000,0.000,0.000,0.000,0.000,10.615,8.196,0.284,0.590,0.975,18.500,40.000,0.563,0.0,20.1,16.1,0.9,0.0,0.0,0.0,263,0,0.0,0.0,0.0,0.0,0.0,15.2,16.1,38.0,23.0,11.6,10.8,12.8,8.6,63.7,5.2,74.5,71.9,1197.4,12.00,17,17,17,39,420,2,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,39,100.0,No,No,1836,1543,43,99.0,No,No,2336,1520,0.0,2.2,2.2,0.007,0.336,57507,60625,11.913,13.629,35.5,0.0,60,9264,378,116.358,2.383,0,
10.2.2021,15:9:20.443,9314,12902,41.9,6717,5259,56.0,3.2,1.080,1.070,0.787,0.950,0.971,0.688,3291.9,3291.9,1596.1,2493.9,99.8,3092.4,99.8,489.2,573.6,1070.2,674.2,418.8,323.7,321.2,294.7,520.7,18.1,21.2,35.6,25.7,15.9,18.1,11.3,15.1,35.6,20.1,100.0,33.0,33.0,16.0,25.0,31.0,67,75,63,62,33,25,37,38,75,75,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,74,74,59,0.000,0.000,0.000,0.000,0.000,11.081,8.411,0.287,0.621,1.040,18.500,40.000,0.716,0.0,15.7,16.9,0.9,0.0,0.0,0.0,263,0,0.0,0.0,0.0,0.0,0.0,18.0,19.4,32.9,20.9,15.4,12.4,13.0,11.6,49.8,9.0,67.3,73.2,1064.1,10.67,15,15,15,35,374,1,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,39,100.0,No,No,1836,1543,43,99.0,No,No,2336,1520,0.0,1.2,1.2,0.001,0.344,57507,60626,11.845,13.641,35.5,0.0,60,9264,378,3.079,2.898,0,
10.2.2021,15:9:22.495,9311,12905,41.9,6711,5265,56.0,3.2,0.955,0.990,0.940,0.900,0.631,0.906,2494.5,2793.8,2394.7,2195.2,99.8,399.1,99.8,382.8,485.6,1459.4,965.2,431.0,362.4,361.2,179.8,578.4,12.9,16.7,43.5,29.7,13.7,10.6,17.5,7.6,43.5,19.0,100.0,25.0,28.0,24.0,22.0,4.0,65,70,63,68,35,30,37,32,70,70,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,70,70,59,0.000,0.000,0.000,0.000,0.000,11.444,8.786,0.323,0.638,1.031,18.500,40.000,0.654,0.0,12.1,16.0,0.8,0.0,0.0,0.0,263,0,0.0,0.0,0.0,0.0,0.0,15.0,17.5,43.6,29.2,16.6,14.4,15.6,8.6,61.7,3.1,62.1,69.6,1064.3,10.67,15,15,15,35,374,1,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,39,100.0,No,No,1836,1543,43,99.0,No,No,2336,1520,0.0,2.4,2.4,0.005,0.306,57507,60626,11.856,13.641,35.5,0.0,60,9264,378,66.472,2.435,0,
10.2.2021,15:9:24.544,9332,12884,42.0,6728,5248,56.1,3.2,0.955,1.007,0.875,0.740,0.818,0.908,2493.9,2892.9,1995.1,1396.6,99.8,2094.9,99.8,487.5,415.5,1389.6,807.1,456.3,233.0,256.1,233.1,534.8,17.5,11.4,45.8,25.1,16.0,8.3,9.1,9.9,45.8,17.9,100.0,25.0,29.0,20.0,14.0,21.0,65,75,66,62,35,25,34,38,75,75,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,74,74,60,0.000,0.000,0.000,0.000,0.000,11.059,8.596,0.270,0.622,0.992,18.500,40.000,0.572,0.0,15.5,16.7,1.0,4.7,0.0,0.0,264,0,0.0,0.0,0.0,0.0,0.0,18.2,14.6,41.4,24.9,16.7,9.4,10.9,10.0,60.5,2.6,64.0,75.6,1064.1,10.67,15,15,15,35,374,1,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,39,100.0,No,No,1836,1543,42,99.0,No,No,2336,1520,0.1,0.3,0.3,0.006,0.084,57507,60626,11.884,13.652,35.5,0.0,60,9264,378,1.610,0.483,0,
10.2.2021,15:9:26.572,9361,12854,42.1,6749,5227,56.3,3.2,1.047,1.022,0.890,0.870,0.893,0.686,3093.2,2993.4,2095.4,1995.6,99.8,2594.3,99.8,854.3,838.0,1242.4,1233.7,1082.6,711.0,791.7,622.3,922.0,34.6,33.8,41.5,42.3,43.8,20.7,36.1,23.0,43.8,34.5,100.0,31.0,30.0,21.0,20.0,26.0,75,66,65,66,25,34,35,34,75,75,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,74,74,60,0.000,0.000,0.000,0.000,0.000,15.140,11.886,0.334,0.756,1.238,18.500,40.000,0.915,0.0,12.9,18.1,1.1,5.7,0.0,0.0,263,0,0.0,0.0,0.0,0.0,0.0,34.1,32.7,42.4,41.1,39.0,26.1,33.0,26.2,15.4,1.4,25.0,31.1,1197.4,12.00,17,17,17,39,420,2,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,39,100.0,No,No,1836,1543,45,99.0,No,No,2336,1520,31.7,2.6,34.3,15.175,0.280,57537,60627,11.568,13.652,35.5,0.0,60,9264,378,59.880,2.772,0,
10.2.2021,15:9:28.605,9360,12856,42.1,6752,5223,56.3,3.2,0.725,0.620,1.000,0.932,0.971,0.688,1297.1,399.1,2793.8,2394.7,99.8,3093.2,99.8,438.6,289.1,1373.3,672.7,433.4,226.8,337.1,232.3,500.4,16.9,10.0,41.5,19.2,18.4,10.7,14.6,11.5,41.5,17.9,100.0,13.0,4.0,28.0,24.0,31.0,67,63,73,63,33,37,27,37,72,73,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,72,72,61,0.000,0.000,0.000,0.000,0.000,10.887,8.315,0.305,0.598,1.008,18.500,40.000,0.654,0.0,15.7,16.1,1.0,6.0,0.0,0.0,263,0,0.0,0.0,0.0,0.0,0.0,16.7,10.5,41.2,20.7,15.8,9.0,13.1,9.3,59.5,2.4,65.8,70.3,1064.3,10.67,15,15,15,35,374,1,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,39,100.0,No,No,1836,1543,45,99.0,No,No,2336,1520,1.0,5.1,6.1,0.014,0.279,57537,60628,11.892,13.664,35.5,0.0,60,9264,378,0.294,0.202,0,
