Date,Time,"Virtual Memory Commited [MB]","Virtual Memory Available [MB]","Virtual Memory Load [%]","Physical Memory Used [MB]","Physical Memory Available [MB]","Physical Memory Load [%]","Page File Usage [%]","Core 0 VID [V]","Core 1 VID [V]","Core 2 VID [V]","Core 3 VID [V]","Uncore VID [V]","SA VID [V]","Core 0 Clock (perf #1) [MHz]","Core 1 Clock (perf #1) [MHz]","Core 2 Clock (perf #1) [MHz]","Core 3 Clock (perf #1) [MHz]","Bus Clock [MHz]","Ring/LLC Clock [MHz]","PCIe Clock [MHz]","Core 0 T0 Effective Clock [MHz]","Core 0 T1 Effective Clock [MHz]","Core 1 T0 Effective Clock [MHz]","Core 1 T1 Effective Clock [MHz]","Core 2 T0 Effective Clock [MHz]","Core 2 T1 Effective Clock [MHz]","Core 3 T0 Effective Clock [MHz]","Core 3 T1 Effective Clock [MHz]","Average Effective Clock [MHz]","Core 0 T0 Usage [%]","Core 0 T1 Usage [%]","Core 1 T0 Usage [%]","Core 1 T1 Usage [%]","Core 2 T0 Usage [%]","Core 2 T1 Usage [%]","Core 3 T0 Usage [%]","Core 3 T1 Usage [%]","Max CPU/Thread Usage [%]","Total CPU Usage [%]","On-Demand Clock Modulation [%]","Core 0 Ratio [x]","Core 1 Ratio [x]","Core 2 Ratio [x]","Core 3 Ratio [x]","Uncore Ratio [x]","Core 0 [°C]","Core 1 [°C]","Core 2 [°C]","Core 3 [°C]","Core 0 Distance to TjMAX [°C]","Core 1 Distance to TjMAX [°C]","Core 2 Distance to TjMAX [°C]","Core 3 Distance to TjMAX [°C]","CPU Package [°C]","Core Max [°C]","Core 0 Thermal Throttling [Yes/No]","Core 1 Thermal Throttling [Yes/No]","Core 2 Thermal Throttling [Yes/No]","Core 3 Thermal Throttling [Yes/No]","Core 0 Critical Temperature [Yes/No]","Core 1 Critical Temperature [Yes/No]","Core 2 Critical Temperature [Yes/No]","Core 3 Critical Temperature [Yes/No]","Core 0 Power Limit Exceeded [Yes/No]","Core 1 Power Limit Exceeded [Yes/No]","Core 2 Power Limit Exceeded [Yes/No]","Core 3 Power Limit Exceeded [Yes/No]","Package/Ring Thermal Throttling [Yes/No]","Package/Ring Critical Temperature [Yes/No]","Package/Ring Power Limit Exceeded [Yes/No]","CPU Package [°C]","CPU IA Cores [°C]","CPU GT Cores (Graphics) [°C]","iGPU VID [V]","IA Voltage Offset [V]","GT (Slice) Voltage Offset [V]","CLR (CBo/LLC/Ring) Voltage Offset [V]","Uncore/SA Voltage Offset [V]","CPU Package Power [W]","IA Cores Power [W]","GT Cores Power [W]","System Agent Power [W]","Rest-of-Chip Power [W]","PL1 Power Limit [W]","PL2 Power Limit [W]","PCH Power [W]","GPU Clock [MHz]","GPU D3D Usage [%]","GPU GT Usage [%]","GPU Media Engine Usage [%]","GPU Video Decode 0 Usage [%]","GPU Video Decode 1 Usage [%]","GPU Video Processing 0 Usage [%]","GPU D3D Memory Dynamic [MB]","Current cTDP Level []","Package C2 Residency [%]","Package C3 Residency [%]","Package C6 Residency [%]","Package C7 Residency [%]","Package C8 Residency [%]","Core 0 T0 C0 Residency [%]","Core 0 T1 C0 Residency [%]","Core 1 T0 C0 Residency [%]","Core 1 T1 C0 Residency [%]","Core 2 T0 C0 Residency [%]","Core 2 T1 C0 Residency [%]","Core 3 T0 C0 Residency [%]","Core 3 T1 C0 Residency [%]","Core 0 C7 Residency [%]","Core 1 C7 Residency [%]","Core 2 C7 Residency [%]","Core 3 C7 Residency [%]","Memory Clock [MHz]","Memory Clock Ratio [x]","Tcas [T]","Trcd [T]","Trp [T]","Tras [T]","Trfc [T]","Command Rate [T]","IA: PROCHOT [Yes/No]","IA: Thermal Event [Yes/No]","IA: Residency State Regulation [Yes/No]","IA: Running Average Thermal Limit [Yes/No]","IA: VR Thermal Alert [Yes/No]","IA: VR TDC [Yes/No]","IA: Electrical Design Point/Other (ICCmax,PL4,SVID,DDR RAPL) [Yes/No]","IA: Package-Level RAPL/PBM PL1 [Yes/No]","IA: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","IA: Max Turbo Limit [Yes/No]","IA: Turbo Attenuation (MCT) [Yes/No]","GT: Thermal Event [Yes/No]","GT: DDR RAPL [Yes/No]","GT: Residency State Regulation [Yes/No]","GT: Running Average Thermal Limit [Yes/No]","GT: VR Thermal Alert [Yes/No]","GT: VR TDC [Yes/No]","GT: Max VR Voltage, ICCmax, PL4 [Yes/No]","GT: Domain-Level PBM PLGT [Yes/No]","GT: Package-Level RAPL/PBM PL1 [Yes/No]","GT: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","GT: Inefficient Operation [Yes/No]","GT: Fuses limit [Yes/No]","RING: VR Thermal Alert [Yes/No]","RING: VR TDC [Yes/No]","RING: Max VR Voltage, ICCmax, PL4 [Yes/No]","RING: Package-Level RAPL/PBM PL1 [Yes/No]","RING: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","Drive Temperature [°C]","Drive Remaining Life [%]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Total Host Writes [GB]","Total Host Reads [GB]","Drive Temperature [°C]","Drive Remaining Life [%]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Total Host Writes [GB]","Total Host Reads [GB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","Battery Voltage [V]","Remaining Capacity [Wh]","Charge Level [%]","Wear Level [%]","Framerate [FPS]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total Errors []",
10.2.2021,14:18:10.598,12266,9950,55.2,8313,3663,69.4,7.4,0.727,0.712,0.720,0.715,0.673,0.741,1197.4,1097.6,1097.6,1097.6,99.8,997.8,99.8,571.5,502.2,420.7,320.9,316.2,382.9,277.2,253.1,380.6,46.9,36.3,28.0,22.7,22.7,23.4,18.1,18.9,46.9,27.1,100.0,12.0,11.0,11.0,11.0,10.0,48,45,43,42,52,55,57,58,48,48,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,47,47,44,0.000,0.000,0.000,0.000,0.000,5.841,2.679,0.771,0.544,1.241,19.000,40.000,0.585,0.0,36.0,50.2,0.0,0.0,0.0,0.0,426,0,5.9,0.1,0.4,0.3,1.3,47.8,41.8,35.7,27.4,26.4,30.4,23.5,21.6,32.9,48.7,52.1,62.3,1330.4,13.33,19,19,19,43,467,1,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,35,100.0,No,No,1830,1537,33,99.0,No,No,2322,1519,1.1,0.2,1.3,0.077,0.053,53650,46273,10.396,13.571,35.3,0.0,60,6618,289,1.529,0.507,0,
10.2.2021,14:18:12.648,12267,9949,55.2,8316,3660,69.4,7.4,0.727,0.725,0.730,0.725,0.673,0.741,1197.4,1197.4,1197.4,1197.4,99.8,997.8,99.8,622.4,553.6,332.7,267.7,246.2,219.2,235.7,228.3,338.2,40.4,40.4,27.4,24.4,20.6,14.5,18.3,14.5,40.4,25.1,100.0,12.0,12.0,12.0,12.0,10.0,46,44,44,42,54,56,56,58,46,46,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,48,48,44,0.000,0.000,0.000,0.000,0.000,5.489,2.476,0.787,0.551,1.181,19.000,40.000,0.469,0.0,28.8,50.3,0.0,0.0,0.0,0.0,427,0,3.9,0.4,0.2,0.6,1.6,49.7,43.9,26.9,21.9,20.3,17.8,19.3,18.7,29.1,56.4,65.3,65.3,1064.3,10.67,15,15,15,35,374,1,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,35,100.0,No,No,1830,1537,31,99.0,No,No,2322,1519,0.0,0.2,0.2,0.000,0.027,53650,46273,10.373,13.560,35.3,0.0,60,6618,289,0.124,0.105,0,
10.2.2021,14:18:14.732,12268,9948,55.2,8315,3661,69.4,7.4,0.717,0.710,0.717,0.715,0.661,0.913,1097.6,1097.6,1097.6,1097.6,99.8,898.0,99.8,578.9,511.0,326.2,284.7,264.8,246.0,235.8,253.8,337.6,46.6,37.5,22.5,21.8,12.0,13.5,9.7,18.7,46.6,22.8,100.0,11.0,11.0,11.0,11.0,9.0,48,45,45,41,52,55,55,59,48,48,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,47,47,44,0.000,0.000,0.000,0.000,0.000,5.472,2.376,0.781,0.556,1.199,19.000,40.000,0.536,0.0,35.4,50.1,0.0,0.0,0.0,0.0,427,0,6.3,0.3,0.0,1.0,2.2,49.2,42.6,28.5,24.8,23.2,21.5,20.6,22.1,31.6,55.4,62.6,63.5,1330.4,13.33,19,19,19,43,467,1,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,35,100.0,No,No,1830,1537,31,99.0,No,No,2322,1519,1.3,0.7,2.0,0.206,0.120,53650,46273,10.364,13.548,35.2,0.0,60,6618,289,0.000,0.000,0,
10.2.2021,14:18:16.810,12267,9949,55.2,8313,3663,69.4,7.4,0.720,0.712,0.720,0.715,0.661,0.741,1097.6,1097.6,1097.6,1097.6,99.8,898.0,99.8,592.2,502.0,398.7,285.3,251.8,239.3,304.9,233.8,351.0,46.2,41.6,34.0,21.9,17.4,19.6,29.5,21.2,46.2,28.9,100.0,11.0,11.0,11.0,11.0,9.0,45,44,43,42,55,56,57,58,45,45,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,46,46,43,0.000,0.000,0.000,0.000,0.000,5.503,2.537,0.731,0.487,1.211,19.000,40.000,0.520,0.0,36.8,49.1,0.0,0.0,0.0,0.0,427,0,4.8,0.5,0.2,0.5,2.0,50.0,42.3,33.2,23.9,21.4,20.3,25.4,19.7,30.8,50.7,63.0,59.2,1064.3,10.67,15,15,15,35,374,1,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,35,100.0,No,No,1830,1537,31,99.0,No,No,2322,1519,1.3,0.3,1.6,0.025,0.126,53650,46273,10.358,13.525,35.2,0.0,60,6618,289,0.436,0.260,0,
10.2.2021,14:18:18.885,12267,9949,55.2,8313,3663,69.4,7.4,0.730,0.885,0.730,0.930,0.783,0.913,1197.4,1995.6,1197.4,2294.9,99.8,1796.0,99.8,590.9,522.1,310.0,270.3,295.9,222.2,257.7,282.6,344.0,35.8,38.0,25.3,15.6,23.8,13.4,15.6,17.9,38.0,23.2,100.0,12.0,20.0,12.0,23.0,18.0,48,46,47,44,52,54,53,56,48,48,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,49,49,44,0.000,0.000,0.000,0.000,0.000,5.535,2.436,0.764,0.581,1.192,19.000,40.000,0.537,0.0,37.1,48.3,0.0,0.0,0.0,0.0,427,0,5.6,0.5,0.1,0.6,2.4,49.5,43.1,26.8,23.0,25.1,19.1,21.9,23.9,31.4,58.2,61.1,61.0,1330.4,13.33,19,19,19,43,467,1,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,35,100.0,No,No,1830,1537,32,99.0,No,No,2322,1519,0.8,0.6,1.4,0.089,0.030,53650,46273,10.411,13.514,35.2,0.0,61,6618,289,0.000,0.000,0,
10.2.2021,14:18:20.944,12267,9949,55.2,8316,3660,69.4,7.4,0.720,0.712,0.720,0.715,0.663,0.703,1097.6,1097.6,1097.6,1097.6,99.8,898.0,99.8,566.3,488.0,360.3,280.1,254.3,227.7,244.0,212.7,329.2,37.8,28.7,28.0,18.9,15.9,12.8,15.1,9.0,37.8,20.8,100.0,11.0,11.0,11.0,11.0,9.0,46,43,43,41,54,57,57,59,46,46,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,46,46,43,0.000,0.000,0.000,0.000,0.000,5.282,2.390,0.708,0.483,1.188,19.000,40.000,0.494,0.0,33.3,48.5,0.0,0.0,0.0,0.0,427,0,5.8,0.4,0.7,0.8,1.7,48.5,41.7,31.0,23.8,22.1,19.8,20.8,18.2,33.2,53.6,62.9,64.5,1330.4,13.33,19,19,19,43,467,1,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,35,100.0,No,No,1830,1537,31,99.0,No,No,2322,1519,1.1,0.5,1.6,0.005,0.044,53650,46273,10.411,13.502,35.1,0.0,60,6618,289,0.097,0.237,0,
10.2.2021,14:18:23.003,12265,9951,55.2,8316,3660,69.4,7.4,0.727,0.722,0.730,0.725,0.673,0.741,1197.4,1197.4,1197.4,1197.4,99.8,997.8,99.8,571.5,502.7,380.1,330.2,286.8,310.8,369.6,277.2,378.6,43.9,39.3,29.5,29.5,22.7,28.7,27.2,25.0,43.9,30.7,100.0,12.0,12.0,12.0,12.0,10.0,47,44,44,43,53,56,56,57,47,47,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,47,47,43,0.835,0.000,0.000,0.000,0.000,5.817,2.637,0.814,0.558,1.225,19.000,40.000,0.558,498.9,34.4,49.4,0.0,0.0,0.0,0.0,432,0,2.9,0.2,0.1,0.4,1.4,48.6,42.8,32.5,28.2,24.5,26.3,30.7,23.7,30.8,48.5,56.2,53.0,1064.3,10.67,15,15,15,35,374,1,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,35,100.0,No,No,1830,1537,32,99.0,No,No,2322,1519,0.8,0.9,1.6,0.079,0.082,53650,46273,10.357,13.479,35.1,0.0,60,6618,289,3.034,0.314,0,
10.2.2021,14:18:25.070,12265,9951,55.2,8313,3663,69.4,7.4,0.717,0.712,0.717,0.715,0.673,0.741,1097.3,1097.3,1097.3,1097.3,99.8,997.6,99.8,615.3,551.5,414.6,311.6,332.4,282.5,305.1,297.9,388.9,42.4,40.9,31.8,26.5,31.8,26.5,22.7,20.4,42.4,30.4,100.0,11.0,11.0,11.0,11.0,10.0,47,45,44,43,53,55,56,57,47,47,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,47,47,43,0.838,0.000,0.000,0.000,0.000,5.805,2.768,0.728,0.532,1.232,19.000,40.000,0.525,498.8,32.6,49.0,0.0,0.0,0.0,0.0,432,0,3.4,0.1,0.2,0.5,0.8,50.3,44.6,34.9,25.9,27.9,23.8,25.7,24.6,28.4,48.7,56.5,57.9,1330.1,13.33,19,19,19,43,467,1,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,35,100.0,No,No,1830,1537,31,99.0,No,No,2322,1519,0.6,0.5,1.1,0.053,0.077,53651,46274,10.378,13.467,35.0,0.0,60,6618,289,0.187,0.128,0,
10.2.2021,14:18:27.129,12268,9948,55.2,8315,3661,69.4,7.4,0.740,0.710,0.742,0.715,0.688,0.916,1296.8,1097.3,1296.8,1097.3,99.8,1097.3,99.8,588.5,490.5,300.9,269.1,265.9,218.7,259.4,222.4,326.9,46.9,43.1,25.7,18.9,23.4,15.9,24.2,24.2,46.9,27.8,100.0,13.0,11.0,13.0,11.0,11.0,47,45,44,41,53,55,56,59,47,47,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,46,46,43,0.000,0.000,0.000,0.000,0.000,5.336,2.254,0.819,0.579,1.172,19.000,40.000,0.486,0.0,36.5,49.7,0.0,0.0,0.0,0.0,432,0,5.8,0.5,0.3,0.7,2.3,51.2,42.3,26.4,23.6,23.3,19.2,22.5,19.6,31.4,57.8,63.3,63.1,1330.1,13.33,19,19,19,43,467,1,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,35,100.0,No,No,1830,1537,30,99.0,No,No,2322,1519,0.3,0.5,0.8,0.063,0.021,53651,46274,10.399,13.456,35.0,0.0,60,6618,289,0.625,0.306,0,
10.2.2021,14:18:29.185,12268,9948,55.2,8313,3663,69.4,7.4,0.825,0.817,0.740,0.757,0.741,0.703,1696.3,1696.3,1297.1,1396.9,99.8,1496.7,99.8,660.8,551.1,292.2,262.7,283.5,226.9,255.1,255.7,348.5,48.4,36.3,17.4,18.9,17.4,10.6,18.1,16.6,48.4,23.0,100.0,17.0,17.0,13.0,14.0,15.0,48,46,46,44,52,54,54,56,48,48,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,49,49,44,0.838,0.000,0.000,0.000,0.000,5.619,2.607,0.729,0.522,1.214,19.000,40.000,0.526,498.9,35.8,49.8,0.0,0.0,0.0,0.0,433,0,4.7,0.2,0.3,0.4,1.2,52.9,44.1,24.1,21.3,23.2,18.5,20.9,20.9,27.9,57.0,60.5,61.2,1064.3,10.67,15,15,15,35,374,1,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,35,100.0,No,No,1830,1537,32,99.0,No,No,2322,1519,1.7,0.5,2.2,0.009,0.020,53651,46274,10.411,13.433,34.9,0.0,59,6618,289,0.479,0.261,0,
10.2.2021,14:18:31.261,12268,9948,55.2,8315,3661,69.4,7.4,0.720,0.712,0.717,0.715,0.673,0.916,1097.6,1097.6,1097.6,1097.6,99.8,997.8,99.8,615.4,538.6,356.2,294.8,272.9,202.2,265.8,236.3,347.8,39.3,34.0,26.5,18.9,25.0,11.3,16.6,14.3,39.3,23.2,100.0,11.0,11.0,11.0,11.0,10.0,46,45,45,41,54,55,55,59,46,46,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,46,46,44,0.000,0.000,0.000,0.000,0.000,5.625,2.528,0.769,0.600,1.207,19.000,40.000,0.499,0.0,37.7,51.8,0.0,0.0,0.0,0.0,433,0,4.7,0.4,0.1,0.7,1.8,50.0,43.9,29.1,24.2,23.1,17.1,22.3,19.7,30.4,54.5,64.4,62.9,1197.4,12.00,17,17,17,39,420,2,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,35,100.0,No,No,1830,1537,30,99.0,No,No,2322,1519,0.1,0.8,0.9,0.063,0.092,53651,46274,10.376,13.421,34.9,0.0,60,6618,289,0.188,0.113,0,
10.2.2021,14:18:33.306,12265,9951,55.2,8309,3667,69.3,7.4,0.782,0.775,0.730,0.725,0.713,0.916,1496.3,1496.3,1197.1,1197.1,99.8,1296.8,99.8,613.6,509.8,406.4,312.7,339.5,297.3,295.3,281.6,382.0,50.0,40.9,30.3,25.7,23.4,21.9,24.2,19.6,50.0,29.5,100.0,15.0,15.0,12.0,12.0,13.0,49,47,44,42,51,53,56,58,49,49,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,48,48,43,0.000,0.000,0.000,0.000,0.000,5.666,2.552,0.814,0.577,1.214,19.000,40.000,0.485,0.0,35.7,49.7,0.0,0.0,0.0,0.0,433,0,2.6,0.2,0.2,0.4,1.1,52.1,43.2,34.8,26.8,29.2,25.6,25.4,24.2,30.2,49.3,54.5,58.4,1330.1,13.33,19,19,19,43,467,1,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,35,100.0,No,No,1830,1537,32,99.0,No,No,2322,1519,1.1,0.5,1.6,0.065,0.059,53651,46274,10.416,13.410,34.9,0.0,60,6618,289,0.432,0.052,0,
10.2.2021,14:18:35.376,12265,9951,55.2,8302,3674,69.3,7.4,0.717,0.725,0.730,0.715,0.673,0.741,1097.6,1197.4,1197.4,1097.6,99.8,997.8,99.8,597.2,525.9,529.0,371.2,305.9,261.1,284.2,255.1,391.2,41.9,42.7,38.1,29.0,25.1,22.9,22.9,19.0,42.7,30.2,100.0,11.0,12.0,12.0,11.0,10.0,47,44,45,42,53,56,55,58,47,47,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,46,46,43,0.838,0.000,0.000,0.000,0.000,5.819,2.634,0.824,0.622,1.216,19.000,40.000,0.499,498.9,35.0,51.8,0.0,0.0,0.0,0.0,432,0,4.3,0.3,0.9,0.5,1.5,50.6,44.6,42.7,30.4,26.4,22.8,24.6,22.0,30.4,41.8,59.5,61.6,1064.3,10.67,15,15,15,35,374,1,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,35,100.0,No,No,1830,1537,30,99.0,No,No,2322,1519,0.4,0.1,0.6,0.003,0.047,53651,46274,10.354,13.398,34.9,0.0,60,6618,289,2.632,1.521,0,
10.2.2021,14:18:37.441,12266,9950,55.2,8306,3670,69.3,7.4,0.720,0.712,0.720,0.715,0.663,0.701,1097.6,1097.6,1097.6,1097.6,99.8,898.0,99.8,581.5,481.2,354.0,271.1,263.0,259.1,267.5,316.8,349.3,43.6,36.8,25.5,20.3,15.0,19.5,21.0,24.8,43.6,25.8,100.0,11.0,11.0,11.0,11.0,9.0,45,45,43,42,55,55,57,58,45,45,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,46,46,42,0.000,0.000,0.000,0.000,0.000,5.660,2.637,0.741,0.524,1.205,19.000,40.000,0.531,0.0,37.3,50.5,0.0,0.0,0.0,0.0,432,0,4.4,0.2,0.4,0.4,1.3,48.0,39.2,29.6,22.5,21.7,21.0,21.9,25.3,33.3,53.6,60.9,57.1,1064.3,10.67,15,15,15,35,374,1,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,35,100.0,No,No,1830,1537,31,99.0,No,No,2322,1519,1.0,0.2,1.3,0.102,0.004,53651,46274,10.349,13.375,34.8,0.0,60,6618,289,0.455,0.738,0,
10.2.2021,14:18:39.507,12265,9951,55.2,8306,3670,69.3,7.4,0.730,0.712,0.717,0.715,0.661,0.748,1197.4,1097.6,1097.6,1097.6,99.8,898.0,99.8,618.9,555.1,409.0,388.4,304.8,257.4,304.0,261.9,387.4,37.8,37.1,26.5,25.0,21.2,16.6,20.4,18.1,37.8,25.3,100.0,12.0,11.0,11.0,11.0,9.0,46,43,45,42,54,57,55,58,46,46,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,47,47,43,0.000,0.000,0.000,0.000,0.000,5.826,2.669,0.812,0.594,1.213,19.000,40.000,0.515,0.0,34.3,51.1,0.0,0.0,0.0,0.0,433,0,3.6,0.3,0.5,0.3,1.8,50.3,44.8,33.8,32.2,25.4,21.6,25.4,22.0,29.6,45.1,59.5,59.1,1330.4,13.33,19,19,19,43,467,1,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,35,100.0,No,No,1830,1537,32,99.0,No,No,2322,1519,0.6,0.4,1.1,0.019,0.103,53651,46274,10.342,13.363,34.8,0.0,60,6618,289,0.247,0.229,0,
10.2.2021,14:18:41.584,12254,9962,55.1,8303,3673,69.3,7.4,0.717,0.710,0.720,0.715,0.673,0.741,1097.6,1097.6,1097.6,1097.6,99.8,997.8,99.8,607.4,526.9,419.4,324.1,310.7,278.4,324.9,292.3,385.5,40.9,39.3,37.8,21.2,25.7,18.9,26.5,20.4,40.9,28.8,100.0,11.0,11.0,11.0,11.0,10.0,48,46,44,42,52,54,56,58,48,48,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,47,47,43,0.000,0.000,0.000,0.000,0.000,5.771,2.662,0.755,0.558,1.226,19.000,40.000,0.550,0.0,36.2,50.4,0.0,0.0,0.0,0.0,433,0,5.4,0.2,0.6,0.3,1.2,51.3,44.5,36.0,28.1,26.9,23.9,27.2,24.4,30.3,48.5,58.3,57.1,1330.4,13.33,19,19,19,43,467,1,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,35,100.0,No,No,1830,1537,31,99.0,No,No,2322,1519,0.8,0.7,1.5,0.089,0.036,53651,46274,10.353,13.352,34.7,0.0,60,6618,289,0.870,0.681,0,
10.2.2021,14:18:43.651,12255,9961,55.1,8300,3676,69.3,7.4,0.720,0.712,0.720,0.715,0.663,0.703,1097.3,1097.3,1097.3,1097.3,99.8,897.8,99.8,619.4,533.7,317.4,311.3,293.3,330.8,293.5,233.8,366.7,44.3,42.8,21.0,24.8,21.0,26.3,18.0,18.0,44.3,27.0,100.0,11.0,11.0,11.0,11.0,9.0,46,44,43,42,54,56,57,58,46,46,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,47,47,44,0.000,0.000,0.000,0.000,0.000,5.710,2.651,0.779,0.549,1.201,19.000,40.000,0.510,0.0,35.5,50.1,0.0,0.0,0.0,0.0,433,0,4.5,0.3,0.3,0.5,1.7,50.7,43.8,26.2,25.3,24.1,26.2,24.0,19.3,30.5,54.6,54.8,61.3,1330.1,13.33,19,19,19,43,467,1,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,35,100.0,No,No,1830,1537,30,99.0,No,No,2322,1519,0.5,0.2,0.8,0.011,0.023,53651,46274,10.369,13.340,34.7,0.0,60,6618,289,7.353,2.253,0,
10.2.2021,14:18:45.733,12254,9962,55.1,8301,3675,69.3,7.4,0.717,0.712,0.720,0.725,0.661,0.746,1097.3,1097.3,1097.3,1197.1,99.8,897.8,99.8,558.2,464.4,358.8,308.3,290.1,236.5,252.7,238.6,338.5,41.3,36.8,28.5,21.0,24.0,16.5,13.5,16.5,41.3,24.8,100.0,11.0,11.0,11.0,12.0,9.0,47,44,43,42,53,56,57,58,47,47,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,47,49,44,0.000,0.000,0.000,0.000,0.000,5.294,2.288,0.820,0.485,1.188,19.000,40.000,0.487,0.0,35.0,49.7,0.0,0.0,0.0,0.0,433,0,4.6,0.4,0.0,0.5,2.6,49.5,41.3,31.4,27.2,25.6,21.0,22.5,21.2,32.5,51.2,60.2,62.0,1330.1,13.33,19,19,19,43,467,1,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,35,100.0,No,No,1830,1537,30,99.0,No,No,2322,1519,1.0,0.4,1.4,0.055,0.105,53652,46275,10.357,13.317,34.6,0.0,60,6618,289,0.028,0.000,0,
10.2.2021,14:18:47.797,12254,9962,55.1,8302,3674,69.3,7.4,0.720,0.712,0.720,0.715,0.673,0.741,1097.6,1097.6,1097.6,1097.6,99.8,997.8,99.8,555.8,465.0,351.7,284.0,254.0,226.3,249.3,248.8,329.4,43.6,34.5,24.8,17.2,18.7,17.2,17.2,18.0,43.6,23.9,100.0,11.0,11.0,11.0,11.0,10.0,46,44,44,42,54,56,56,58,46,46,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,47,47,43,0.000,0.000,0.000,0.000,0.000,5.204,2.327,0.736,0.465,1.166,19.000,40.000,0.487,0.0,35.0,49.9,0.0,0.0,0.0,0.0,433,0,6.4,0.6,0.1,0.8,3.2,47.7,40.2,31.5,25.4,22.4,20.3,22.3,22.1,35.0,53.2,63.5,62.3,1330.4,13.33,19,19,19,43,467,1,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,35,100.0,No,No,1830,1537,30,99.0,No,No,2322,1519,0.0,1.5,1.5,0.000,0.023,53652,46275,10.408,13.306,34.6,0.0,60,6618,289,0.000,0.000,0,
